Dates;EONIA Index;SXXR Index
2/28/2006;2.4;474.26
03/01/2006;2.37;478.59
03/02/2006;2.38;474.32
03/03/2006;2.35;474.18
03/06/2006;2.29;476.81
03/07/2006;2.08;474.13
03/08/2006;2.58;470.92
03/09/2006;2.58;474.68
03/10/2006;2.58;478.44
3/13/2006;2.58;482.08
3/14/2006;2.58;483.03
3/15/2006;2.58;484.3
3/16/2006;2.58;484.52
3/17/2006;2.58;484.91
3/20/2006;2.58;485.95
3/21/2006;2.58;486.47
3/22/2006;2.58;488.16
3/23/2006;2.58;487.8
3/24/2006;2.58;490.26
3/27/2006;2.58;486.45
3/28/2006;2.58;483.55
3/29/2006;2.58;484.72
3/30/2006;2.59;488.58
3/31/2006;2.62;485.52
04/03/2006;2.59;489.55
04/04/2006;2.59;487.16
04/05/2006;2.61;489.02
04/06/2006;2.67;490.26
04/07/2006;2.69;488.06
04/10/2006;2.71;490.47
04/11/2006;2.63;484.83
04/12/2006;2.6;484.01
4/13/2006;2.61;486
4/14/2006;2.61;486
4/17/2006;2.61;486
4/18/2006;2.61;485.62
4/19/2006;2.61;491.33
4/20/2006;2.62;492.72
4/21/2006;2.62;496.2
4/24/2006;2.62;493.78
4/25/2006;2.63;493.47
4/26/2006;2.63;494.62
4/27/2006;2.62;491.99
4/28/2006;2.65;490.11
05/01/2006;2.65;491.34
05/02/2006;2.62;495.32
05/03/2006;2.59;491.55
05/04/2006;2.49;494.17
05/05/2006;2.39;499.3
05/08/2006;2.43;499.77
05/09/2006;2.52;501.96
05/10/2006;2.6;499.7
05/11/2006;2.61;498.08
05/12/2006;2.61;487.88
5/15/2006;2.61;480.78
5/16/2006;2.6;481.58
5/17/2006;2.6;468.3
5/18/2006;2.6;466.34
5/19/2006;2.6;466.56
5/22/2006;2.6;453.5
5/23/2006;2.6;465.07
5/24/2006;2.6;458.63
5/25/2006;2.6;464.29
5/26/2006;2.6;473.47
5/29/2006;2.6;473.22
5/30/2006;2.6;462.9
5/31/2006;2.62;467.53
06/01/2006;2.6;469.37
06/02/2006;2.59;470.76
06/05/2006;2.57;467.81
06/06/2006;2.55;458.58
06/07/2006;2.47;461.49
06/08/2006;2.47;449.15
06/09/2006;2.48;456.74
06/12/2006;2.5;453.14
6/13/2006;2.52;443.02
6/14/2006;2.5;443.92
6/15/2006;2.84;454.73
6/16/2006;2.84;451.72
6/19/2006;2.84;455.18
6/20/2006;2.84;457.59
6/21/2006;2.84;457.71
6/22/2006;2.83;459.58
6/23/2006;2.83;460.24
6/26/2006;2.83;458.96
6/27/2006;2.84;455.87
6/28/2006;2.84;456.7
6/29/2006;2.84;464.81
6/30/2006;2.89;471.33
07/03/2006;2.83;473.69
07/04/2006;2.82;474.71
07/05/2006;2.81;469.09
07/06/2006;2.8;473.45
07/07/2006;2.78;472.58
07/10/2006;2.78;474.19
07/11/2006;2.76;469.84
07/12/2006;2.83;471.1
7/13/2006;2.83;464.24
7/14/2006;2.83;458.42
7/17/2006;2.83;456.54
7/18/2006;2.83;455.69
7/19/2006;2.83;465.97
7/20/2006;2.83;467
7/21/2006;2.83;462.7
7/24/2006;2.83;471.31
7/25/2006;2.83;471.85
7/26/2006;2.82;473.83
7/27/2006;2.81;478.62
7/28/2006;2.78;481.5
7/31/2006;2.8;479.63
08/01/2006;2.78;476.02
08/02/2006;2.77;481.06
08/03/2006;2.75;477.12
08/04/2006;2.7;482.65
08/07/2006;2.68;477.28
08/08/2006;2.73;477.6
08/09/2006;3.07;481.16
08/10/2006;3.07;477.37
08/11/2006;3.07;478.08
8/14/2006;3.07;482.39
8/15/2006;3.07;486.46
8/16/2006;3.07;488.82
8/17/2006;3.07;489.42
8/18/2006;3.07;488.15
8/21/2006;3.07;487.73
8/22/2006;3.06;489.25
8/23/2006;3.05;487.05
8/24/2006;3.03;488.37
8/25/2006;3.01;488.9
8/28/2006;3.01;490.93
8/29/2006;3.01;492.12
8/30/2006;3.02;494.95
8/31/2006;3.04;493.79
09/01/2006;3.01;496.31
09/04/2006;2.98;498.33
09/05/2006;3.04;496.64
09/06/2006;3.06;491.29
09/07/2006;3.06;486.7
09/08/2006;3.06;488.69
09/11/2006;3.06;486.04
09/12/2006;3.06;492.29
9/13/2006;3.05;493.85
9/14/2006;3.05;493.86
9/15/2006;3.05;495.37
9/18/2006;3.05;495.56
9/19/2006;3.04;492.85
9/20/2006;3.04;498.17
9/21/2006;3.02;500.33
9/22/2006;3.01;494.6
9/25/2006;3.01;494.33
9/26/2006;3.02;501.1
9/27/2006;3.04;503.9
9/28/2006;3.05;504.27
9/29/2006;3.1;503.97
10/02/2006;3.06;503.91
10/03/2006;3.1;502.63
10/04/2006;3.19;506.35
10/05/2006;3.24;509.27
10/06/2006;3.25;510.11
10/09/2006;3.19;510.69
10/10/2006;3.09;514.14
10/11/2006;3.31;514.63
10/12/2006;3.31;518.84
10/13/2006;3.31;520.27
10/16/2006;3.32;521.31
10/17/2006;3.32;515.67
10/18/2006;3.32;520.61
10/19/2006;3.33;520.6
10/20/2006;3.33;522.2
10/23/2006;3.33;524.03
10/24/2006;3.34;524.13
10/25/2006;3.34;525.77
10/26/2006;3.35;524.96
10/27/2006;3.35;523.61
10/30/2006;3.36;521.95
10/31/2006;3.38;521.84
11/01/2006;3.33;523.91
11/02/2006;3.36;521.83
11/03/2006;3.35;523.56
11/06/2006;3.33;529.38
11/07/2006;3.32;531.7
11/08/2006;3.33;531.47
11/09/2006;3.33;530.53
11/10/2006;3.33;529.95
11/13/2006;3.33;531.06
11/14/2006;3.33;529.6
11/15/2006;3.33;532.61
11/16/2006;3.32;533.8
11/17/2006;3.32;529.78
11/20/2006;3.32;531.67
11/21/2006;3.32;532.41
11/22/2006;3.32;532.07
11/23/2006;3.32;530.79
11/24/2006;3.32;526.79
11/27/2006;3.32;518.83
11/28/2006;3.32;517.26
11/29/2006;3.32;524.26
11/30/2006;3.34;520.64
12/01/2006;3.32;517
12/04/2006;3.32;520.37
12/05/2006;3.32;523.8
12/06/2006;3.31;524.02
12/07/2006;3.28;526.98
12/08/2006;3.29;527.43
12/11/2006;3.35;530.53
12/12/2006;3.36;532.42
12/13/2006;3.57;535.83
12/14/2006;3.58;539.07
12/15/2006;3.59;542
12/18/2006;3.6;541.68
12/19/2006;3.61;538.04
12/20/2006;3.63;539.65
12/21/2006;3.67;539.07
12/22/2006;3.67;536.54
12/25/2006;3.67;536.54
12/26/2006;3.67;536.54
12/27/2006;3.69;542.12
12/28/2006;3.67;542.34
12/29/2006;3.69;540.76
01/01/2007;3.69;540.76
01/02/2007;3.6;547.62
01/03/2007;3.6;547.61
01/04/2007;3.6;546.01
01/05/2007;3.59;541.45
01/08/2007;3.58;541.01
01/09/2007;3.56;542.24
01/10/2007;3.53;538.77
01/11/2007;3.52;548.06
01/12/2007;3.5;550.66
1/15/2007;3.52;554.08
1/16/2007;3.5;550.91
1/17/2007;3.57;550.52
1/18/2007;3.57;550.31
1/19/2007;3.57;554.24
1/22/2007;3.57;552.13
1/23/2007;3.57;551.85
1/24/2007;3.57;556.92
1/25/2007;3.57;555.2
1/26/2007;3.57;551.59
1/29/2007;3.57;553.02
1/30/2007;3.57;554.89
1/31/2007;3.59;552.11
02/01/2007;3.57;558.42
02/02/2007;3.56;561.43
02/05/2007;3.56;561.8
02/06/2007;3.55;563.73
02/07/2007;3.53;565.53
02/08/2007;3.53;560.61
02/09/2007;3.54;563.48
02/12/2007;3.55;560.25
2/13/2007;3.71;561.24
2/14/2007;3.57;565.76
2/15/2007;3.57;565.14
2/16/2007;3.57;564.43
2/19/2007;3.57;566.48
2/20/2007;3.57;564.7
2/21/2007;3.57;561.09
2/22/2007;3.57;562.93
2/23/2007;3.57;564.15
2/26/2007;3.57;566.58
2/27/2007;3.56;549.38
2/28/2007;3.6;541.26
03/01/2007;3.57;536.45
03/02/2007;3.57;534.79
03/05/2007;3.56;528.45
03/06/2007;3.56;533.34
03/07/2007;3.55;537.06
03/08/2007;3.54;544.42
03/09/2007;3.52;545.73
03/12/2007;3.52;542.96
3/13/2007;3.11;537.13
3/14/2007;3.82;523.09
3/15/2007;3.82;533.62
3/16/2007;3.82;533.73
3/19/2007;3.82;541.66
3/20/2007;3.82;545.86
3/21/2007;3.81;548.39
3/22/2007;3.81;556.5
3/23/2007;3.81;559.15
3/26/2007;3.81;554.5
3/27/2007;3.81;553.92
3/28/2007;3.82;550.54
3/29/2007;3.83;556.84
3/30/2007;3.9;556.82
04/02/2007;3.83;558.79
04/03/2007;3.84;564.69
04/04/2007;3.84;565.53
04/05/2007;3.86;566.1
04/06/2007;3.86;566.1
04/09/2007;3.86;566.1
04/10/2007;3.83;569.56
04/11/2007;3.83;569.17
04/12/2007;3.82;567.15
4/13/2007;3.73;570.97
4/16/2007;3.69;577.58
4/17/2007;3.79;577.83
4/18/2007;3.83;575
4/19/2007;3.83;573.05
4/20/2007;3.83;580.38
4/23/2007;3.83;579.9
4/24/2007;3.83;574.76
4/25/2007;3.83;578.84
4/26/2007;3.83;579.95
4/27/2007;3.83;576.78
4/30/2007;3.87;578.23
05/01/2007;3.87;578
05/02/2007;3.84;581.04
05/03/2007;3.84;582.81
05/04/2007;3.83;587.8
05/07/2007;3.83;588.13
05/08/2007;3.81;583.52
05/09/2007;3.7;585.02
05/10/2007;3.67;580.89
05/11/2007;3.68;584.03
5/14/2007;3.39;582.86
5/15/2007;3.83;584.9
5/16/2007;3.83;584.03
5/17/2007;3.83;585.58
5/18/2007;3.83;591.05
5/21/2007;3.83;590.97
5/22/2007;3.83;591.02
5/23/2007;3.83;595.65
5/24/2007;3.83;591.59
5/25/2007;3.83;591.74
5/28/2007;3.83;592.63
5/29/2007;3.83;593.15
5/30/2007;3.82;592.15
5/31/2007;3.85;596.82
06/01/2007;3.8;602.25
06/04/2007;3.76;600.35
06/05/2007;3.73;596.76
06/06/2007;3.68;587.3
06/07/2007;3.69;580.59
06/08/2007;3.82;580.04
06/11/2007;3.81;585.77
06/12/2007;3.79;582.65
6/13/2007;4.08;584.82
6/14/2007;4.08;593.96
6/15/2007;4.07;601.46
6/18/2007;4.07;599.55
6/19/2007;4.07;597.37
6/20/2007;4.06;599.55
6/21/2007;4.06;593.35
6/22/2007;4.06;591.42
6/25/2007;4.07;590.7
6/26/2007;4.07;587.06
6/27/2007;4.08;584.4
6/28/2007;4.08;590.31
6/29/2007;4.14;593.48
07/02/2007;4.07;591.35
07/03/2007;4.04;596.59
07/04/2007;4.01;599.35
07/05/2007;4.05;595.5
07/06/2007;4.06;599.04
07/09/2007;4.06;600.94
07/10/2007;4.07;594.19
07/11/2007;4.07;592.27
07/12/2007;4.07;599.24
7/13/2007;4.07;601.78
7/16/2007;4.07;602.83
7/17/2007;4.07;599.93
7/18/2007;4.07;592.95
7/19/2007;4.07;598.67
7/20/2007;4.07;592.11
7/23/2007;4.07;595.73
7/24/2007;4.07;586.61
7/25/2007;4.07;581.44
7/26/2007;4.07;564.92
7/27/2007;4.06;562.13
7/30/2007;4.05;561.13
7/31/2007;4.08;573.34
08/01/2007;4.05;564.69
08/02/2007;4.04;568.87
08/03/2007;4.05;561.48
08/06/2007;4.07;556.36
08/07/2007;4.23;563.88
08/08/2007;4.09;575.51
08/09/2007;4.22;565.36
08/10/2007;4.14;548.07
8/13/2007;4.1;560.36
8/14/2007;4.05;553.45
8/15/2007;4.01;552.36
8/16/2007;4;532.72
8/17/2007;4;544.23
8/20/2007;4.02;547.78
8/21/2007;4.02;547.86
8/22/2007;4.03;557.5
8/23/2007;4.03;558.58
8/24/2007;3.93;560.38
8/27/2007;3.82;561.24
8/28/2007;3.72;551.51
8/29/2007;4.05;554.78
8/30/2007;4.13;561.11
8/31/2007;4.29;568.6
09/03/2007;4.272;570.2
09/04/2007;4.458;573.94
09/05/2007;4.588;563.69
09/06/2007;4.05;565.47
09/07/2007;3.816;552.97
09/10/2007;3.538;547.91
09/11/2007;3.865;557.26
09/12/2007;4.113;558.63
9/13/2007;3.956;563.15
9/14/2007;3.662;556.4
9/17/2007;3.573;548.02
9/18/2007;3.618;556.33
9/19/2007;4.095;571.33
9/20/2007;4.007;567.42
9/21/2007;4.041;570.13
9/24/2007;4.109;569.84
9/25/2007;4.218;563.57
9/26/2007;4.293;567.57
9/27/2007;4.137;572.01
9/28/2007;4.162;571.85
10/01/2007;3.858;576.4
10/02/2007;3.829;579.3
10/03/2007;3.845;580.59
10/04/2007;3.811;581.49
10/05/2007;3.673;585.66
10/08/2007;3.621;584.04
10/09/2007;3.945;587.03
10/10/2007;3.946;587.72
10/11/2007;3.818;591.06
10/12/2007;3.83;591.35
10/15/2007;3.99;585.8
10/16/2007;4.008;581.39
10/17/2007;4.029;585.34
10/18/2007;4.039;580.41
10/19/2007;4.03;576.64
10/22/2007;4.033;569.08
10/23/2007;4.038;575.08
10/24/2007;4.033;571.6
10/25/2007;4.033;578.23
10/26/2007;4.033;581.45
10/29/2007;4.039;585.46
10/30/2007;4.041;582.88
10/31/2007;4.131;588.38
11/01/2007;4.067;579.55
11/02/2007;4.061;575.58
11/05/2007;4.054;571.64
11/06/2007;4.041;573.64
11/07/2007;4.041;569.17
11/08/2007;4.035;565.99
11/09/2007;3.944;557.03
11/12/2007;3.837;557.21
11/13/2007;3.755;558.47
11/14/2007;4.039;561.54
11/15/2007;4.047;554.51
11/16/2007;4.056;549.94
11/19/2007;4.057;537.86
11/20/2007;4.073;543.85
11/21/2007;4.083;529.78
11/22/2007;4.099;533.85
11/23/2007;4.108;542.76
11/26/2007;4.078;539.79
11/27/2007;4.039;537.51
11/28/2007;3.965;552.49
11/29/2007;3.97;554.97
11/30/2007;4.038;562.03
12/03/2007;3.964;559.69
12/04/2007;3.914;551.39
12/05/2007;3.793;560.95
12/06/2007;3.735;561.36
12/07/2007;3.789;565.92
12/10/2007;3.857;569.23
12/11/2007;4.038;566.94
12/12/2007;4.043;568.78
12/13/2007;4.026;554.91
12/14/2007;3.852;557.39
12/17/2007;3.912;547.67
12/18/2007;3.874;547.06
12/19/2007;3.87;544.53
12/20/2007;3.933;545.62
12/21/2007;3.882;553.25
12/24/2007;3.849;553.78
12/25/2007;3.849;553.78
12/26/2007;3.849;553.78
12/27/2007;3.837;554.21
12/28/2007;3.618;553.16
12/31/2007;3.916;553.54
01/01/2008;3.916;553.54
01/02/2008;3.782;546.66
01/03/2008;3.909;544.94
01/04/2008;4.087;534.39
01/07/2008;4.107;533.29
01/08/2008;4.119;536.57
01/09/2008;4.174;529.51
01/10/2008;4.053;524.4
01/11/2008;3.883;521.85
1/14/2008;3.881;523.51
1/15/2008;4.078;510.11
1/16/2008;4.041;505.31
1/17/2008;4.018;502.77
1/18/2008;3.968;497.38
1/21/2008;3.984;468.92
1/22/2008;3.989;479.22
1/23/2008;3.994;464.78
1/24/2008;4.003;489.15
1/25/2008;4.015;489.47
1/28/2008;4.018;484.11
1/29/2008;4.055;492.64
1/30/2008;4.135;489.44
1/31/2008;4.187;489.4
02/01/2008;4.114;498.95
02/04/2008;4.082;500.03
02/05/2008;4.034;484.24
02/06/2008;4.024;486.88
02/07/2008;4.018;477.43
02/08/2008;4;479.51
02/11/2008;3.999;475.08
02/12/2008;4.103;490.95
2/13/2008;4.035;491.46
2/14/2008;4.03;492
2/15/2008;4.008;482.42
2/18/2008;4.013;491.8
2/19/2008;4.014;492.77
2/20/2008;4.016;487.15
2/21/2008;4.015;490.34
2/22/2008;4.008;486.46
2/25/2008;4.01;494.7
2/26/2008;4.008;501.86
2/27/2008;4.006;501.02
2/28/2008;4.007;491.8
2/29/2008;4.041;485.27
03/03/2008;4.009;478.44
03/04/2008;4.01;472.06
03/05/2008;4.013;480.99
03/06/2008;4.019;474.61
03/07/2008;4.047;469.49
03/10/2008;4.128;463.66
03/11/2008;4.229;469.24
03/12/2008;4.04;475.06
3/13/2008;4.029;468.63
3/14/2008;4.026;463.91
3/17/2008;4.046;442.73
3/18/2008;4.083;458.45
3/19/2008;4.188;454.02
3/20/2008;4.133;453.04
3/21/2008;4.133;453.04
3/24/2008;4.133;453.04
3/25/2008;4.193;468.01
3/26/2008;4.187;465.05
3/27/2008;4.125;470.82
3/28/2008;4.065;468.31
3/31/2008;4.159;467.22
04/01/2008;4.025;482.73
04/02/2008;4.035;488.27
04/03/2008;4.006;485.74
04/04/2008;3.942;487.63
04/07/2008;3.913;492.04
04/08/2008;3.895;487.13
04/09/2008;4.023;483.85
04/10/2008;4.014;482.18
04/11/2008;3.973;475.3
4/14/2008;3.988;471.51
4/15/2008;3.783;473.58
4/16/2008;4.005;482.15
4/17/2008;3.989;479.49
4/18/2008;3.921;491.24
4/21/2008;3.877;485.64
4/22/2008;3.892;483.4
4/23/2008;3.977;486.58
4/24/2008;4.027;487.28
4/25/2008;4.056;493.83
4/28/2008;4.069;496.96
4/29/2008;4.09;492.43
4/30/2008;4.21;496.36
05/01/2008;4.21;497.13
05/02/2008;4.082;506.33
05/05/2008;4.065;504.94
05/06/2008;4.062;502.56
05/07/2008;4.048;506.83
05/08/2008;3.979;506.74
05/09/2008;3.793;500.43
05/12/2008;3.73;502.18
5/13/2008;4.004;501.74
5/14/2008;4.036;504.49
5/15/2008;4.02;506.42
5/16/2008;3.999;509.08
5/19/2008;3.994;514.51
5/20/2008;3.982;504.05
5/21/2008;3.987;500.04
5/22/2008;3.996;502.26
5/23/2008;4.024;493.96
5/26/2008;4.043;492.99
5/27/2008;4.062;491.38
5/28/2008;4.076;496.07
5/29/2008;4.107;497.41
5/30/2008;4.114;499.47
06/02/2008;4.044;493.77
06/03/2008;4.037;497.86
06/04/2008;4.001;492.13
06/05/2008;3.98;491.43
06/06/2008;3.963;481.62
06/09/2008;3.975;479.17
06/10/2008;4.179;475.91
06/11/2008;4.04;467.83
06/12/2008;4.036;472.06
6/13/2008;4.022;474.58
6/16/2008;4.027;473.37
6/17/2008;4.022;475.63
6/18/2008;4.014;468.52
6/19/2008;4.003;466.2
6/20/2008;3.988;458.18
6/23/2008;3.997;457.87
6/24/2008;3.993;454.34
6/25/2008;3.957;459.94
6/26/2008;3.892;448.11
6/27/2008;3.706;446.35
6/30/2008;4.265;449.55
07/01/2008;3.916;439.71
07/02/2008;3.925;436.15
07/03/2008;3.938;439.87
07/04/2008;3.941;434.34
07/07/2008;3.913;440.03
07/08/2008;3.792;433.5
07/09/2008;4.285;441.22
07/10/2008;4.28;432.03
07/11/2008;4.273;420.25
7/14/2008;4.277;423.52
7/15/2008;4.277;414.27
7/16/2008;4.285;417.39
7/17/2008;4.282;429.46
7/18/2008;4.281;436.34
7/21/2008;4.286;438.94
7/22/2008;4.293;436.67
7/23/2008;4.296;445.81
7/24/2008;4.297;438.73
7/25/2008;4.292;438.01
7/28/2008;4.297;433.31
7/29/2008;4.286;434.74
7/30/2008;4.296;441.6
7/31/2008;4.381;441.22
08/01/2008;4.289;435.85
08/04/2008;4.3;431.72
08/05/2008;4.309;443.26
08/06/2008;4.313;447.67
08/07/2008;4.316;446.47
08/08/2008;4.295;450.22
08/11/2008;4.295;456.1
08/12/2008;4.318;454.2
8/13/2008;4.303;442.9
8/14/2008;4.309;445.3
8/15/2008;4.292;447.38
8/18/2008;4.302;446.92
8/19/2008;4.285;435.64
8/20/2008;4.277;437.67
8/21/2008;4.273;434.06
8/22/2008;4.274;442.45
8/25/2008;4.284;439.84
8/26/2008;4.289;440.76
8/27/2008;4.298;441.57
8/28/2008;4.301;447.76
8/29/2008;4.355;449.27
09/01/2008;4.296;447.72
09/02/2008;4.3;452.25
09/03/2008;4.308;445.37
09/04/2008;4.309;433.84
09/05/2008;4.309;424.57
09/08/2008;4.3;438.77
09/09/2008;3.916;436.12
09/10/2008;4.303;432.69
09/11/2008;4.306;430.06
09/12/2008;4.298;437.46
9/15/2008;4.465;422.32
9/16/2008;4.216;411.17
9/17/2008;4.421;402.63
9/18/2008;4.374;400.64
9/19/2008;4.378;434.05
9/22/2008;4.38;425.06
9/23/2008;4.469;417.19
9/24/2008;4.257;414.68
9/25/2008;4.285;423.03
9/26/2008;4.028;415.09
9/29/2008;3.922;392.46
9/30/2008;4.173;399.68
10/01/2008;4.193;402.35
10/02/2008;4.203;396.88
10/03/2008;4.14;408.09
10/06/2008;4.388;376.99
10/07/2008;4.601;375.77
10/08/2008;4.51;353.33
10/09/2008;3.971;346.26
10/10/2008;3.846;320.3
10/13/2008;3.757;351.91
10/14/2008;3.696;362.61
10/15/2008;3.697;339.14
10/16/2008;3.635;322.32
10/17/2008;3.615;334.61
10/20/2008;3.597;346.71
10/21/2008;3.572;344.98
10/22/2008;3.569;327.32
10/23/2008;3.567;325.99
10/24/2008;3.566;310.52
10/27/2008;3.525;304.63
10/28/2008;3.537;311.5
10/29/2008;3.535;333.89
10/30/2008;3.548;337.84
10/31/2008;3.587;346.95
11/03/2008;3.48;349.05
11/04/2008;3.454;364.87
11/05/2008;3.442;356.64
11/06/2008;3.423;336.83
11/07/2008;3.432;343.3
11/10/2008;3.453;345.42
11/11/2008;3.66;331.68
11/12/2008;3.138;321.14
11/13/2008;3.078;319.36
11/14/2008;3.031;321.83
11/17/2008;2.999;313.69
11/18/2008;2.957;316.12
11/19/2008;2.922;303.65
11/20/2008;2.913;292.67
11/21/2008;2.904;285.43
11/24/2008;2.937;309.68
11/25/2008;2.931;311.66
11/26/2008;2.934;311.82
11/27/2008;2.948;319.3
11/28/2008;2.968;323.43
12/01/2008;2.934;304.08
12/02/2008;2.911;309.27
12/03/2008;2.919;311.04
12/04/2008;2.896;309.65
12/05/2008;2.894;297.78
12/08/2008;2.867;317.82
12/09/2008;2.941;322.08
12/10/2008;2.347;322.15
12/11/2008;2.322;319.68
12/12/2008;2.306;310.95
12/15/2008;2.293;309.86
12/16/2008;2.303;312.22
12/17/2008;2.249;309.88
12/18/2008;2.237;309.58
12/19/2008;2.234;308.19
12/22/2008;2.235;303.32
12/23/2008;2.251;302.88
12/24/2008;2.225;301.93
12/25/2008;2.225;301.93
12/26/2008;2.225;301.93
12/29/2008;2.234;303.56
12/30/2008;2.265;308.97
12/31/2008;2.352;311.26
01/01/2009;2.352;311.26
01/02/2009;2.221;320.89
01/05/2009;2.212;327.53
01/06/2009;2.177;334.08
01/07/2009;2.181;330.07
01/08/2009;2.159;327.66
01/09/2009;2.15;326.17
01/12/2009;2.144;321.06
1/13/2009;2.123;316.56
1/14/2009;2.115;302.77
1/15/2009;2.117;300.13
1/16/2009;2.11;302.94
1/19/2009;2.12;297.86
1/20/2009;2.147;291.56
1/21/2009;1.498;289.75
1/22/2009;1.248;287.12
1/23/2009;1.204;286.55
1/26/2009;1.228;295.33
1/27/2009;1.193;295.74
1/28/2009;1.209;305.29
1/29/2009;1.228;299.75
1/30/2009;1.273;300.43
02/02/2009;1.211;292.78
02/03/2009;1.219;298.23
02/04/2009;1.201;306.14
02/05/2009;1.186;305.88
02/06/2009;1.191;312.2
02/09/2009;1.187;313.5
02/10/2009;1.291;304.8
02/11/2009;1.245;303.81
02/12/2009;1.229;299.89
2/13/2009;1.235;300.88
2/16/2009;1.243;296.79
2/17/2009;1.281;289.41
2/18/2009;1.281;288.67
2/19/2009;1.281;288.72
2/20/2009;1.295;278.56
2/23/2009;1.302;275.98
2/24/2009;1.289;272.16
2/25/2009;1.295;271.4
2/26/2009;1.306;277.42
2/27/2009;1.374;272.53
03/02/2009;1.28;258.95
03/03/2009;1.284;254.29
03/04/2009;1.283;264.24
03/05/2009;1.277;254.74
03/06/2009;1.261;251.48
03/09/2009;1.243;249.03
03/10/2009;1.335;261.67
03/11/2009;0.845;262.27
03/12/2009;0.851;264.04
3/13/2009;0.855;265.97
3/16/2009;0.865;273.38
3/17/2009;0.885;271.59
3/18/2009;0.888;269.67
3/19/2009;0.901;271.44
3/20/2009;0.92;272.57
3/23/2009;0.937;280.72
3/24/2009;0.931;281.47
3/25/2009;0.971;282.52
3/26/2009;0.979;283.01
3/27/2009;0.972;279.95
3/30/2009;0.964;269.39
3/31/2009;1.636;278.88
04/01/2009;0.96;283.36
04/02/2009;0.891;297.41
04/03/2009;0.826;294.4
04/06/2009;0.786;292.6
04/07/2009;1.006;290.21
04/08/2009;0.858;291.23
04/09/2009;0.958;297.72
04/10/2009;0.958;297.72
4/13/2009;0.958;297.72
4/14/2009;0.891;302.43
4/15/2009;0.92;301.71
4/16/2009;0.974;306.96
4/17/2009;0.964;311.95
4/20/2009;0.978;300.87
4/21/2009;1;301.37
4/22/2009;0.954;304.97
4/23/2009;0.853;303.95
4/24/2009;0.699;311
4/27/2009;0.638;312.17
4/28/2009;0.583;307.52
4/29/2009;0.511;313.82
4/30/2009;0.588;318.69
05/01/2009;0.588;319.09
05/04/2009;0.5;324.87
05/05/2009;0.523;327
05/06/2009;0.532;331.89
05/07/2009;0.519;329.37
05/08/2009;0.512;334.55
05/11/2009;0.486;329.94
05/12/2009;0.851;329.56
5/13/2009;0.729;321.15
5/14/2009;0.717;322.75
5/15/2009;0.728;324.72
5/18/2009;0.769;332.93
5/19/2009;0.838;337.81
5/20/2009;0.922;339.71
5/21/2009;0.924;333.04
5/22/2009;1.082;332.2
5/25/2009;1.122;332.77
5/26/2009;1.146;335.34
5/27/2009;1.01;337.81
5/28/2009;0.901;333.84
5/29/2009;0.831;334.33
06/01/2009;0.687;344.14
06/02/2009;0.607;344.14
06/03/2009;0.58;337.61
06/04/2009;0.581;336.86
06/05/2009;0.55;338.93
06/08/2009;0.502;336.58
06/09/2009;0.737;338.19
06/10/2009;0.797;342.22
06/11/2009;0.788;345.5
06/12/2009;0.837;344.78
6/15/2009;0.847;336.22
6/16/2009;0.856;335.85
6/17/2009;0.852;329.21
6/18/2009;0.843;330.84
6/19/2009;0.793;335.08
6/22/2009;0.76;325.89
6/23/2009;0.752;324.3
6/24/2009;1.386;332.11
6/25/2009;0.432;329.44
6/26/2009;0.388;329.13
6/29/2009;0.381;334.89
6/30/2009;0.401;331.34
07/01/2009;0.344;337.31
07/02/2009;0.36;328.73
07/03/2009;0.328;328.69
07/06/2009;0.332;324.87
07/07/2009;0.476;322.46
07/08/2009;0.362;318.97
07/09/2009;0.36;321.22
07/10/2009;0.34;317.79
7/13/2009;0.353;323.51
7/14/2009;0.363;327.86
7/15/2009;0.345;336.86
7/16/2009;0.358;338.12
7/17/2009;0.356;339.42
7/20/2009;0.354;343.53
7/21/2009;0.365;346.43
7/22/2009;0.366;347.45
7/23/2009;0.355;354.12
7/24/2009;0.346;353.92
7/27/2009;0.345;355.41
7/28/2009;0.349;352.12
7/29/2009;0.349;355.14
7/30/2009;0.36;363.01
7/31/2009;0.358;362.45
08/03/2009;0.346;368.27
08/04/2009;0.351;367.2
08/05/2009;0.343;365.91
08/06/2009;0.334;367.56
08/07/2009;0.341;372.05
08/10/2009;0.332;370.25
08/11/2009;0.473;365.08
08/12/2009;0.339;369
8/13/2009;0.342;371.96
8/14/2009;0.338;369.19
8/17/2009;0.348;361.87
8/18/2009;0.345;366.71
8/19/2009;0.343;365.69
8/20/2009;0.333;370.86
8/21/2009;0.34;379.27
8/24/2009;0.347;382.48
8/25/2009;0.346;384.1
8/26/2009;0.341;381.87
8/27/2009;0.342;379.92
8/28/2009;0.334;383.66
8/31/2009;0.339;381.22
09/01/2009;0.334;374.21
09/02/2009;0.334;372.57
09/03/2009;0.329;372.71
09/04/2009;0.333;377.83
09/07/2009;0.338;383.24
09/08/2009;0.535;384.35
09/09/2009;0.332;387.97
09/10/2009;0.338;388.6
09/11/2009;0.34;390.66
9/14/2009;0.35;389.35
9/15/2009;0.355;390.04
9/16/2009;0.369;395.64
9/17/2009;0.359;397.72
9/18/2009;0.366;395.82
9/21/2009;0.35;392.74
9/22/2009;0.355;394.76
9/23/2009;0.344;395.65
9/24/2009;0.347;387.96
9/25/2009;0.342;386.29
